id;name;acronym;state
57977,38515;INSTITUTO SUPERIOR DE EDUCAÇÃO DE PESQUEIRA;ISEP;PE
57981,25961;FACULDADE SETELAGOANA DE CIÊNCIAS GERENCIAIS;FASCIG;MG
57985,13407;INSTITUTO SANTO TOMÁS DE AQUINO;ISTA;MG
57989,00852;INSTITUTO SUPERIOR DE EDUCAÇÃO DE SALGUEIRO;ISES;PE
57992,88298;FACULDADE JK - UNIDADE II - GAMA;;DF
57996,75744;FACULDADE DE ROLIM DE MOURA;FAROL;RO
58000,6319;FACULDADE DE GUANAMBI;;BA
58004,50636;FACULDADE DE CAMPINA GRANDE;FAC-CG;PB
58008,38082;INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA;ISECAMP;SP
58012,25528;FACULDADE DE PEDAGOGIA E FORMAÇÃO DE NORMALISTAS DE ARAGUAÍNA;ITPAC;TO
58016,12974;INSTITUTO SUPERIOR DE EDUCAÇÃO DE FLORESTA;ISEF;PE
58020,00419;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ARAGUAÍNA;ITPAC;TO
58023,87865;FACULDADE JAGUARIAÍVA;FAJAR;PR
58027,75311;Faculdade Estácio do Pará - Estácio FAP;FAP;PA
58031,62757;FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS;FCT;BA
58035,50203;FACULDADE CIDADE LUZ;FACILUZ;SP
58039,37649;FACULDADE DO FUTURO;FAF;MG
58043,25095;FACULDADE SUDAMÉRICA;SUDAMÉRICA;MG
58047,12541;FACULDADE FIGUEIREDO COSTA - FIC;;AL
58050,99986;FACULDADE VALE DO SALGADO;FVS;CE
58054,87432;FACULDADE AMADEUS;FAMA;SE
58058,74878;INSTITUTO DE ESTUDOS SUPERIORES DO MARANHÃO;IESMA;MA
58062,62324;FACULDADE DE EDUCAÇÃO DE NOVA ANDRADINA;FENA;MS
58066,4977;FACULDADE DA ALTA PAULISTA;FAP;SP
58070,37216;FACULDADE METROPOLITANA;UNNESA;RO
58074,24662;FACULDADE DE CIÊNCIAS EMPRESARIAIS;FACEMP;BA
58078,12108;FACULDADE DE TEOLOGIA E CIÊNCIAS HUMANAS;FATECH;AP
58081,99553;FACULDADE DE DESENVOLVIMENTO SUSTENTÁVEL DE CRUZEIRO DO SUL;IEVAL;AC
58085,86999;INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO;ISE-PADRAO;GO
58089,74445;INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS;IESA;AL
58093,61891;FACULDADE REGIONAL DA BAHIA;FARB;BA
58097,49337;FACULDADE ANGLO-AMERICANO;FAA;PR
58101,36783;FACULDADE DE ITAITUBA;FAI;PA
58105,24229;FACULDADE DE CIÊNCIAS MÉDICAS DA PARAÍBA;FCM-PB;PB
58109,11675;FACULDADE CENECISTA DE NOVA PETRÓPOLIS;FACENP;RS
58112,9912;INSTITUTO BAIANO DE ENSINO SUPERIOR;IBES;BA
58116,86566;INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU;IESFI;PR
58120,74012;INSTITUTO SUPERIOR DE EDUCAÇÃO PRÓ-SABER;ISEPS;RJ
58124,61458;FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE MANHUAÇU;FACULDADES DOCTUM;MG
58128,48904;FACULDADE KURIOS;FAK;CE
58132,3635;FACULDADE DE AURIFLAMA;FAU;SP
58136,23796;INSTITUTO SUPERIOR DE TEOLOGIA APLICADA;INTA;CE
58140,11242;FACULDADE DOM BOSCO DE PORTO ALEGRE;FDB;RS
58143,98688;FACULDADE DE CIÊNCIA E TECNOLOGIA;FACITEC;PR
58147,86133;INSTITUTO DE FILOSOFIA E DE TEOLOGIA PAULO VI;IFITEPS;RJ
58151,73579;Faculdade Estácio de Sergipe - Estácio FASE;FASE;SE
58155,61025;FACULDADE MAX PLANCK;AESI;SP
58159,48471;FACULDADE CALAFIORI;CALAFIORI;MG
58163,35917;ESCOLA DE DIREITO DO RIO DE JANEIRO;DIREITO RIO;RJ
58167,23363;ESCOLA DE DIREITO DE SÃO PAULO;DIREITO GV;SP
58171,10809;ESCOLA DE ECONOMIA DE SÃO PAULO;EESP;SP
58174,98255;FACULDADE FAPAN;FAPAN;SP
58178,857;FACULDADE BARÃO DO RIO BRANCO;FAB;AC
58182,73146;FACULDADE DE CIÊNCIAS, EDUCAÇÃO E TEOLOGIA DO NORTE DO BRASIL;FACETEN;RR
58186,60592;FACULDADE DA IGREJA MINISTÉRIO FAMA;FAIFA;GO
58190,48038;FACULDADE CATÓLICA RAINHA DO SERTÃO;FCRS;CE
58194,35484;FACULDADE SÃO MARCOS;FASAMAR;TO
58198,2293;INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE LOURDES;FNSL;BA
58202,10376;FACULDADE TEOLÓGICA BATISTA DO PARANÁ;FTBP;PR
58205,97822;FACULDADE INFÓRIUM DE TECNOLOGIA;FIT;MG
58209,85267;FACULDADE DO ACRE;FAC;AC
58213,72713;FACULDADE METROPOLITANA DE MANAUS;FAMETRO;AM
58217,60159;FACULDADE DE PALMAS;FAPAL;TO
58221,47605;FACULDADE MATO GROSSO DO SUL;FACSUL;MS
58225,35051;FACULDADE DO PIAUÍ;FAPI;PI
58229,22497;INSTITUTO SUPERIOR DE EDUCAÇÃO BERLAAR;IBERLAAR;MG
58233,09943;INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA;ISAT;RJ
58236,97389;FACULDADE SÃO TOMÁS DE AQUINO;FACESTA;AL
58240,84834;INSTITUTO SUPERIOR DE EDUCAÇÃO SANT´ANA;ISESA;PR
58244,7228;FACULDADE SANTA MARIA;FSM;PB
58248,59726;FACULDADE SANT'ANA;IESSA;PR
58252,47172;INSTITUTO SUPERIOR DE EDUCAÇÃO EUGÊNIO GOMES;ISEGO;BA
58256,34618;FACULDADE FOZ DO IGUAÇU;FAFIG;PR
58260,22064;FACULDADE CAMPO GRANDE;FCG;MS
58264,0951;INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR;IBHES;MG
58267,96956;FACULDADE GUAIANÁS;FAG;SP
58271,84401;FACULDADE DE SANTA CATARINA;FASC;SC
58275,71847;FACULDADE METROPOLITANA DE BLUMENAU;FAMEBLU;SC
58279,59293;INSTITUTO PAULISTA DE ENSINO;FIPEN;SP
58283,46739;RATIO - FACULDADE TEOLÓGICA E FILOSÓFICA;RATIO;CE
58287,34185;CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ;CUFSA;SP
58291,21631;FACULDADE CENECISTA NOSSA SENHORA DOS ANJOS;FACENSA;RS
58295,09077;FACULDADE SALESIANA DOM BOSCO;FSDB;AM
58298,96523;INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE SION;ISE - SION;PR
58302,83968;FACULDADE DO MARANHÃO;FACAM-MA;MA
58306,71414;FACULDADE ANHANGUERA DE PELOTAS;;RS
58310,5886;INSTITUTO SUPERIOR DE EDUCAÇÃO IVOTI;ISEI;RS
58314,46306;FACULDADE ANHANGUERA DO RIO GRANDE;;RS
58318,33752;FACULDADE MONTEIRO LOBATO;FATO;RS
58322,21198;FACULDADE VALE DO GORUTUBA;FAVAG;MG
58326,08644;INSTITUTO SUPERIOR DE EDUCAÇÃO DE GUARATUBA;ISEPE;PR
58329,9609;FACULDADE DE TUPI PAULISTA;CESTUPI;SP
58333,83535;FACULDADE FAE SÃO JOSÉ DOS PINHAIS;;PR
58337,70981;FACULDADE DE CIÊNCIAS JURÍDICAS DE JUIZ DE FORA;FACULDADES DOCTUM;MG
58341,58427;FACULDADE SETE DE SETEMBRO;FASETE;BA
58345,45873;FACULDADE VICTOR HUGO;FVH;MG
58349,33319;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE BELO HORIZONTE;FACISABH;MG
58353,20765;FACULDADE TEOLÓGICA BATISTA EQUATORIAL;FATEBE;PA
58357,08211;FACULDADE DE FORTALEZA;FAFOR;CE
58360,95657;FACULDADE DO SUDESTE MINEIRO;FACSUM;MG
58364,83102;FACULDADE DO RECIFE;FAREC;PE
58368,70548;FACULDADE PARAÍBANA;FAP;PB
58372,57994;FACULDADE DA CIDADE DE MACEIÓ;FACIMA;AL
58376,4544;FACULDADE DO ESPÍRITO SANTO;FACES;ES
58380,32886;FACULDADE UNIÃO AMERICANA;UNIÃO AMERICANA;RN
58384,20332;FACULDADE CHAFIC;CHAFIC;SP
58388,07778;FACULDADE SERGIPANA;FASER;SE
58391,95224;FACULDADE STELLA MARIS;FSM;CE
58395,82669;FACULDADE DIADEMA;FAD;SP
58399,70115;FACULDADE DE COMUNICAÇÃO PITÁGORAS UNIDADE GUARAPARI;PIT GUARAPARI;ES
58403,57561;FACULDADE CAMBURY DE FORMOSA;CAMBURY;GO
58407,45007;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE EXTREMA;FAEX;MG
58411,32453;FACULDADE PITÁGORAS DE IPATINGA;FPI;MG
58415,19899;FACULDADE DE DIREITO SANTO AGOSTINHO;FADISA;MG
58419,07345;FACULDADE INTEGRADA METROPOLITANA DE CAMPINAS;METROCAMP;SP
58422,94791;FACULDADE DE CAFELÂNDIA;FAC;PR
58426,82237;ESCOLA SUPERIOR DE TEOLOGIA E ESPIRITUALIDADE FRANCISCANA;ESTEF;RS
58430,69682;FACULDADE ALMEIDA RODRIGUES;FAR;GO
58434,57128;FACULDADES INTEGRADAS DE ANGELES;FIA;SP
58438,44574;FACULDADE DE DIREITO DE SANTA MARIA;FADISMA;RS
58442,3202;FACULDADE FIDELIS;FF;PR
58446,19466;FACULDADE GEREMÁRIO DANTAS;SFNSC;RJ
58450,06912;FACULDADE DE CIÊNCIAS JURÍDICAS PROFESSOR ALBERTO DEODATO;FCJPAD;MG
58453,94358;FACULDADE LUTERANA RUI BARBOSA;FALURB;PR
58457,81804;FACULDADE DO DESCOBRIMENTO;FACDESCO;BA
58461,69249;ESCOLA SUPERIOR DE EDUCAÇÃO CORPORATIVA;ESEC;SC
58465,56695;INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU;ISEAT;ES
58469,44141;FACULDADE ATENEU;FATE;ES
58473,31587;FACULDADE DA AMAZÔNIA;FAMA;RO
58477,19033;FACULDADE UNIÃO BANDEIRANTE;FACULDADE UNIBAN;SC
58481,06479;FACULDADE ITEANA DE BOTUCATU;FITB;SP
58484,93925;FACULDADE CÂNDIDO RONDON - FCR;FCR;MT
58488,81371;FACULDADE CORPORATIVA CESPI;FACESPI;SP
58492,68816;INSTITUTO SUPERIOR MENDES DE ALMEIDA;IMA;RJ
58496,56262;FACULDADE MONTES BELOS;FMB;GO
58500,43708;FACULDADE DA ALDEIA DE CARAPICUÍBA;FALC;SP
58504,31154;INSTITUTO SUPERIOR DE EDUCAÇÃO CERES;ISE-CERES;SP
58508,186;FACULDADE DA AMAZÔNIA OCIDENTAL;FAAO;AC
58512,06046;INSTITUTO SUPERIOR DE FILOSOFIA BERTHIER;IFIBE;RS
58515,93492;INSTITUIÇÃO DE ENSINO SÃO FRANCISCO;IESF;SP
58519,80938;ESCOLA SUPERIOR MADRE CELESTE;ESMAC;PA
58523,68383;FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS;PIO XII - DIR;ES
58527,55829;FACULDADE ANHANGUERA DE MATÃO;;SP
58531,43275;FACULDADE PAN AMERICANA;FPA;PA
58535,30721;FACULDADE PADRÃO;-;GO
58539,18167;FACULDADE DE CIÊNCIAS MÉDICAS DE CAMPINA GRANDE;FCM;PB
58543,05613;FACULDADE DE ADMINISTRAÇÃO DE EMPRESAS DE PARAÍSO DO TOCANTINS;FAP;TO
58546,93059;FACULDADE CATÓLICA DO TOCANTINS;FACTO;TO
58550,80505;FACULDADE DE SISTEMAS DE INFORMAÇÃO DE PARAÍSO DO TOCANTINS;FSIP;TO
58554,6795;FACULDADE DE ODONTOLOGIA SÃO LEOPOLDO MANDIC;SLMANDIC;SP
58558,55396;INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO;INESA;SC
58562,42842;Faculdade Estácio do Amapá - Estácio FAMAP;FAMAP;AP
58566,30288;FACULDADE MERIDIONAL;IMED;RS
58570,17734;FACULDADE INTEGRADA DO BRASIL;FAIBRA;PI
58574,0518;FACULDADE DE FILOSOFIA E TEOLOGIA PAULO VI;FFTP;SP
58577,92626;FACULDADE DE CAMPO VERDE;FCV;MT
58581,80072;FACULDADE FUCAPE;FUCAPE;ES
58585,67517;INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAMPO VERDE;ISE - CAMPO VERDE;MT
58589,54963;FACULDADE DE SOROCABA;;SP
58593,42409;FACULDADE CIDADE DO SALVADOR;FCS;BA
58597,29855;ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DE SANTOS;ESAMC SANTOS;SP
58601,17301;FACULDADE ASCES;ASCES;PE
58605,04747;FACULDADE CEARENSE;FAC;CE
58608,92193;FACULDADE DE ENSINO SUPERIOR DE FLORIANO;FAESF;PI
58612,79639;FACULDADE PARANAENSE;FAPAR;PR
58616,67084;FACULDADE DE CIÊNCIA E TECNOLOGIA DE MONTES CLAROS;FACIT;MG
58620,5453;FACULDADE INTEGRADA BRASIL AMAZONIA - FIBRA;FIBRA;PA
58624,41976;FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE CAMPOS GERAIS;FACICA;MG
58628,29422;FACULDADE ESTÁCIO MONTESSORI DE IBIÚNA;FMI;SP
58632,16868;FACULDADE DE CIÊNCIAS CONTÁBEIS LUIZ MENDES;LUMEN FACULDADES;PB
58636,04314;FACULDADE TÁHIRIH;FT;AM
58639,9176;FACULDADE PITÁGORAS DE TEIXEIRA DE FREITAS;PIT TEIXEIRA;BA
58643,79206;FACULDADE CIDADE DE JOÃO PINHEIRO;FCJP;MG
58647,66651;FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO;PIO XII - BIO;ES
58651,54097;FACULDADE PROMOVE DE JANAÚBA;;MG
58655,41543;FACULDADE JOÃO CALVINO;FJC;BA
58659,28989;INSTITUTO EDUCACIONAL DE CASTRO;INEC;PR
58663,16435;FACULDADE DE DIREITO PROMOVE;PROMOVE;MG
58667,03881;FACULDADES INTEGRADAS IPIRANGA;FAINTIPI;PA
58670,91327;FACULDADE DE ADMINISTRAÇÃO DE CHAPADÃO DO SUL;FACHASUL;MS
58674,78773;FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ;FEAPA;PA
58678,66219;Faculdade Estácio de Natal;FCC;RN
58682,53664;FACULDADE CBES;CBES;PR
58686,4111;FACULDADE SÃO LUÍS;FSL;SC
58690,28556;FACULDADE JOANA D'ARC;FJD;SP
58694,16002;FACULDADE DE DIREITO PROFESSOR DAMÁSIO DE JESUS;FDDJ;SP
58698,03448;FACUDADE IEDUCARE - FIED;FIED;CE
58701,90894;INSTITUTO TEOLÓGICO FRANCISCANO;ITF;RJ
58705,7834;INSTITUTO MACAPAENSE DE ENSINO SUPERIOR;IMMES;AP
58709,65786;INSTITUTO SALVADOR DE ENSINO E CULTURA;ISEC;BA
58713,53231;FACULDADE MARIA MILZA;FAMAM;BA
58717,40677;FACULDADE ARQUIDIOCESANA DE MARIANA;FAM;MG
58721,28123;FACULDADE DE ADMINISTRAÇÃO DE MARIANA;FAMA;MG
58725,15569;FACULDADE DE INTEGRAÇÃO DO ENSINO SUPERIOR DO CONE SUL;FISUL;RS
58729,03015;FACULDADE PROCESSUS;PFD;DF
58732,90461;FACULDADE CATÓLICA DE FORTALEZA;FCF;CE
58736,77907;FACULDADE LEONARDO DA VINCI;ULBRA;RS
58740,65353;FACULDADE ANGLICANA DE ERECHIM;FAE;RS
58744,52798;INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP;ISCECAP;DF
58748,40244;FACULDADE DE PINDAMONHANGABA;FAPI;SP
58752,2769;FACULDADE ATENEU;FATE;CE
58756,15136;FACULDADE APOIO;FA;BA
58760,02582;FACULDADE EINSTEIN;;BA
58763,90028;FACULDADE ESTÁCIO DE SÁ DE GOIÁS;FESGO;GO
58767,77474;FACULDADE DIVINÓPOLIS;FACED;MG
58771,6492;FACULDADE DE ARTE E DESIGN;FAD;MG
58775,52365;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO;ISA;MG
58779,39811;FACULDADE DE DIREITO UNIDADE GUARAPARI;FADIG;ES
58783,27257;FACULDADE ARTHUR THOMAS;CESA;PR
58787,14703;INSTITUTO NATALENSE DE EDUCAÇÃO SUPERIOR;INAES;RN
58791,02149;INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DO PIAUÍ;ISESPI;PI
58794,89595;INSTITUTO SUPERIOR DE EDUCAÇÃO DE IGUAPE;ISE IGUAPE;SP
58798,77041;FACULDADE DO SUDESTE GOIANO;FASUG;GO
58802,64487;FACULDADE RORAIMENSE DE ENSINO SUPERIOR;FARES;RR
58806,51932;FACULDADE SÃO GERALDO;FSG;ES
58810,39378;FACULDADE VENDA NOVA DO IMIGRANTE;FAVENI;ES
58814,26824;FACULDADE EVANGÉLICA DO MEIO NORTE;FAEME;MA
58818,1427;FACULDADE DE TEOLOGIA, FILOSOFIA E CIÊNCIAS HUMANAS GAMALIEL;FATEFIG;PA
58822,01716;FACULDADE PAULISTA DE EDUCAÇÃO E COMUNICAÇÃO;FAPEC;SP
58825,89162;INSTITUTO SUPERIOR DE CIÊNCIAS DA SAÚDE;INCISA;MG
58829,76608;FACULDADE DE EDUCAÇÃO SANTA TEREZINHA;FEST;MA
58833,64054;FIAM-FAAM - CENTRO UNIVERSITÁRIO;UNIFIAM-FAAM;SP
58837,51499;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE PENEDO;FCSAP;AL
58841,38945;FACULDADE DE DIREITO DE VILA VELHA;;ES
58845,26391;FACULDADE DE ENSINO SUPERIOR DA CIDADE DE FEIRA DE SANTANA;FAESF/UNEF;BA
58849,13837;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS;FCA;MT
58853,01283;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;PB
58856,88729;ABEU - CENTRO UNIVERSITÁRIO;UNIABEU;RJ
58860,76175;INSTITUTO DE ENSINO SUPERIOR DE OLINDA;IESO;PE
58864,63621;FACULDADE ZACARIAS DE GÓES;FAZAG;BA
58868,51066;FACULDADE DE TECNOLOGIA FAESA;CET-FAESA;ES
58872,38512;FACULDADE DE CIÊNCIAS EDUCACIONAIS;FACE;BA
58876,25958;FACULDADE REDENTOR;FACREDENTOR;RJ
58880,13404;FACULDADE REGIONAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE CANDEIAS;FAC;BA
58884,0085;FACULDADE TEOLÓGICA SUL AMERICANA;FTSA;PR
58887,88296;FACULDADES INTEGRADAS SOARES DE OLIVEIRA;FISO;SP
58891,75742;FACULDADES PITÁGORAS UNIDADE GUARAPARI;FIPAG;ES
58895,63188;INSTITUTO SUPERIOR DE MÚSICA DE SÃO LEOPOLDO;ISM;RS
58899,50633;FACULDADE ATENAS;;MG
58903,38079;INSTITUTO SUPERIOR DE EDUCAÇÃO PAULO MARTINS;ISPAM;DF
58907,25525;FACULDADE SÃO SALVADOR;FSS;BA
58911,12971;FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANÁ;UCP;PR
58915,00417;ESCOLA BRASILEIRA DE ECONOMIA E FINANÇAS;EBEF;RJ
58918,87863;FACULDADE DE JUAZEIRO DO NORTE;FJN;CE
58922,75309;FACULDADE TEOLÓGICA BATISTA ANA WOLLERMAN;FTBAW;MS
58926,62755;FACULDADE PENSAR;FP;BA
58930,502;INSTITUTO SUPERIOR DE EDUCAÇÃO DE TUPI PAULISTA;ISETP;SP
58934,37646;Faculdade Meta;FAMETA;AC
58938,25092;FACULDADE SANTO ANTÔNIO DE PÁDUA;FASAP;RJ
58942,12538;FACULDADE SÃO BENTO DO RIO DE JANEIRO;FSB/RJ;RJ
58945,99984;FACULDADE DE DIREITO DE ITABIRA;FDI;MG
58949,8743;FACULDADE DE AMPÉRE;FAMPER;PR
58953,74876;INSTITUTO SUPERIOR DE EDUCAÇÃO DA SERRA;FABAVI;ES
58957,62322;FACULDADE DO TAPAJÓS;FAT;PA
58961,49768;FACULDADE DO LITORAL PARANAENSE;FLP;PR
58965,37213;FACULDADE DE TECNOLOGIA IBTA - SÃO JOSÉ DOS CAMPOS;IBTA;SP
58969,24659;FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DO VALE DO JURUENA;AJES;MT
58973,12105;INSTITUTO SUPERIOR DE EDUCAÇÃO DO VALE DO JURUENA;AJES;MT
58976,99551;FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA;UNISULBAHIA;BA
58980,86997;FACULDADE DINÂMICA DO VALE DO PIRANGA;FADIP;MG
58984,74443;FACULDADE DE TECNOLOGIA SENAI CONCÓRDIA;CET CONCÓRDIA;SC
58988,61889;FACULDADE DE CIÊNCIAS DA SAÚDE DA SERRA;FABAVI;ES
58992,49335;FACULDADE SÃO VICENTE;FASVIPA;AL
58996,3678;FACULDADE INTEGRADA DE SANTA MARIA;FISMA;RS
59000,24226;FACULDADE TAMANDARÉ;FAT;GO
59004,11672;FACULDADE UNIDA DE VITÓRIA;FACULDADE UNIDA;ES
59007,99118;FACULDADE SANTA CATARINA;FASC;PE
59011,86564;FACULDADE PHÊNIX DE CIÊNCIAS HUMANAS E SOCIAIS DO BRASIL;PHENIX;GO
59015,7401;FACULDADE LA SALLE;;AM
59019,61456;INSTITUTO SUPERIOR DE EDUCAÇÃO SÃO JUDAS TADEU;ISESJT;PI
59023,48902;FACULDADE DOM ALBERTO;FDA;RS
59027,36347;FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA;INESP;SP
59031,23793;FACULDADE DE CIÊNCIAS JURÍDICAS DE PARAÍSO DO TOCANTINS;FCJP;TO
59035,11239;FACULDADE SENAC MINAS;FSM;MG
59038,98685;FACULDADE CATÓLICA DO CEARÁ;FCC;CE
59042,86131;FACULDADE MARISTA;FMR;PE
59046,73577;INSTITUTO DE ENSINO SUPERIOR DO SUL DO MARANHÃO;IESMA;MA
59050,61023;ESCOLA SUPERIOR DE ADMINISTRAÇÃO DE EMPRESAS;INEA;SP
59054,48469;UNIPB - FACULDADE UNIDA DA PARAÍBA;UNIPB;PB
59058,35914;INSTITUTO TECNOLÓGICO DE CARATINGA;ITC;MG
59062,2336;FACULDADE CATÓLICA DOM ORIONE;FACDO;TO
59066,10806;INSTITUTO SUPERIOR DE EDUCAÇÃO VERA CRUZ;ISE VERA CRUZ;SP
59069,98252;ESCOLA SUPERIOR DA AMAZÔNIA;ESAMAZ;PA
59073,85698;FACULDADE DE TECNOLOGIA SENAI LUZERNA;SENAI LUZERNA;SC
59077,73144;FACULDADE DE CIÊNCIAS EDUCACIONAIS CAPIM GROSSO;FACE;BA
59081,6059;FACULDADE SÃO PAULO;FSP;RO
59085,48036;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;SC
59089,35481;FACULDADE ANHANGUERA DE VALPARAÍSO;FAV;GO
59093,22927;FACULDADE DO SERTÃO;UESSBA;BA
59097,10373;FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO;CESG;MG
59100,97819;FACULDADE EMPRESARIAL DE CHAPECÓ;FAEM;SC
59104,85265;FACULDADE UNIDA DE CAMPINAS;FACUNICAMPS;GO
59108,72711;CENTRO DE ENSINO SUPERIOR DE ILHÉUS;CESUPI;BA
59112,60157;FACULDADE DE MACAPÁ;FAMA;AP
59116,47603;Centro Universitário UNIFAFIBE;FAFIBE;SP
59120,35048;FACULDADES INTEGRADAS DESEMBARGADOR SÁVIO BRANDÃO - FAUSB;FAUSB;MT
59124,22494;FACULDADE DE INFORMÁTICA DE OURO PRETO DO OESTE;FIOURO;RO
59128,0994;FACULDADE DE TECNOLOGIA DO NORDESTE;FATENE;CE
59131,97386;FACULDADE FAE BLUMENAU;;SC
59135,84832;FACULDADES PEQUENO PRÍNCIPE;FPP;PR
59139,72278;FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE;FCAE;MT
59143,59724;FACULDADE UNIÃO;FACULDADE UNIÃO;SP
59147,4717;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;FAIESP;MT
59151,34615;FACULDADE SÃO FRANCISCO DE ASSIS;FASFA;MT
59155,22061;FACULDADE DE IPORÁ;FAI;GO
59159,09507;FANEESP - FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO PARANÁ;FANEESP;PR
59162,96953;FACULDADE CCAA;FAC CCAA;RJ
59166,84399;FACULDADE MODELO;FACIMOD;PR
59170,71845;FACULDADE EVANGÉLICA DE SÃO PAULO;;SP
59174,59291;FACULDADES ITECNE DE CASCAVEL;ITECNE;PR
59178,46737;INSTITUTO SUPERIOR DE EDUCAÇÃO ANÍSIO TEIXEIRA;ISEAT;MG
59182,34182;FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO;FAPCOM;SP
59186,21628;FACULDADE SÃO SEBASTIÃO;FASS;SP
59190,09074;FACULDADE IDC;IDC;RS
59193,9652;FACULDADE NOSSA SENHORA DE FÁTIMA;FACULDADE FÁTIMA;RS
59197,83966;FACULDADE EVANGÉLICA DO PIAUI;FAEPI;PI
59201,71412;FACULDADE DOM BOSCO DE GOIOERÊ;DOM BOSCO GOIOERÊ;PR
59205,58858;INSTITUTO SUPERIOR DE EDUCAÇÃO PROGRAMUS;ISEPRO;PI
59209,46304;FACULDADE MAURÍCIO DE NASSAU;FMN;PE
59213,3375;FACULDADE SUL DA AMÉRICA;SULDAMÉRICA;GO
59217,21195;FACULDADE METODISTA DE TEOLOGIA E CIÊNCIAS HUMANAS DA AMAZÔNIA;FATEO-PVH;RO
59221,08641;FACULDADE PARANAPANEMA;FP;PR
59224,96087;FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA;FCMS/JF;MG
59228,83533;FACULDADE SALESIANA DOM BOSCO DE PIRACICABA;FSDB;SP
59232,70979;FACULDADE REINALDO RAMOS;FARR;PB
59236,58425;FACULDADE DE TEOLOGIA UMBANDISTA;F.T.U.;SP
59240,45871;ESCOLA SUPERIOR DOM HELDER CÂMARA;ESDHC;MG
59244,33317;FACULDADE PITÁGORAS DE TECNOLOGIA DE GUARAPARI;;ES
59248,20762;FACULDADE SÃO FRANCISCO DE ASSIS;UNIFIN;RS
59252,08208;FACULDADE DE BELÉM;FABEL;PA
59255,95654;FACULDADE SERRA DO CARMO;FASEC;TO
59259,831;FACULDADE METROPOLITANA DE CAIEIRAS;FMC;SP
59263,70546;FACULDADE SÃO CAMILO;FASC-MG;MG
59267,57992;FACULDADE ZUMBI DOS PALMARES;FAZP;SP
59271,45438;FACULDADE BARÃO DE PIRATININGA;AES;SP
59275,32884;FACULDADE DE EDUCAÇÃO E TECNOLOGIA DA REGIÃO MISSIONEIRA;FETREMIS;RS
59279,20329;FACULDADE SATC;FASATC;SC
59283,07775;FACULDADE CONCÓRDIA;FACC;SC
59286,95221;FACULDADE JK - GUARÁ;ESAMC BRASÍLIA;DF
59290,82667;FACULDADE NATALENSE DE ENSINO E CULTURA;FANEC;RN
59294,70113;FACULDADE DO ESTADO DO MARANHÃO;FACEM;MA
59298,57559;FACULDADE VERDE NORTE;FAVENORTE;MG
59302,45005;FACULDADE PAN AMAZÔNIA;FAPAN;PA
59306,32451;FACULDADE DE CIÊNCIA E TECNOLOGIA ALBERT EINSTEIN;FACTAE;BA
